"word","ELAINE","FRANK","GEORGE","JERRY","KRAMER","NEWMAN","OTHER","gram","sum"
"wanted talk something",1,0,0,0,0,0,1,3,2
"wants drop dead",0,0,0,1,1,0,0,3,2
"wants get together",1,0,0,2,1,0,1,3,5
"wants take care",1,0,0,1,0,0,0,3,2
"wants talk jerry",0,0,2,1,0,0,0,3,3
"warranty expired two",0,0,0,1,1,0,0,3,2
"washer fluid fine",0,0,0,1,0,0,1,3,2
"watching bag minute",0,0,1,0,0,0,1,3,2
"water need water",0,0,1,0,0,0,2,3,3
"way get back",0,0,1,0,1,0,0,3,2
"way jerry dont",2,0,0,0,0,0,1,3,3
"way look im",0,0,0,1,1,0,0,3,2
"way new york",0,1,0,1,0,0,0,3,2
"way thanks lot",1,0,0,0,1,0,0,3,2
"way way way",0,0,0,1,1,0,0,3,2
"way yeah well",1,0,0,0,1,0,0,3,2
"weak shower spray",1,0,1,0,0,0,0,3,2
"wear boxer shorts",0,0,2,0,0,0,1,3,3
"wear every day",0,0,1,0,0,0,1,3,2
"wear puffy shirt",0,0,0,1,3,0,1,3,5
"wearing bra top",0,0,0,0,1,0,1,3,2
"wed go movie",0,0,1,0,0,0,1,3,2
"wed really appreciate",1,0,1,0,0,0,0,3,2
"week oh god",1,0,0,1,0,0,0,3,2
"weird thing say",0,0,0,0,1,0,1,3,2
"weird wild stuff",0,0,1,1,0,0,0,3,2
"well alright im",0,0,0,0,1,0,1,3,2
"well back jack",0,0,0,0,1,1,0,3,2
"well better get",1,0,0,1,2,0,2,3,6
"well can guess",1,0,0,0,1,0,0,3,2
"well can see",2,0,1,1,0,0,0,3,4
"well can wait",0,0,0,1,0,0,1,3,2
"well cant afford",0,0,0,1,0,0,1,3,2
"well cant believe",1,0,0,2,0,0,0,3,3
"well cant go",0,0,0,2,1,0,0,3,3
"well cant stop",0,0,1,0,0,0,1,3,2
"well cant tell",0,0,1,1,0,0,0,3,2
"well cant walk",1,0,1,0,0,0,0,3,2
"well cant wear",1,0,0,1,0,0,0,3,2
"well come something",0,0,1,0,0,0,1,3,2
"well come take",1,0,0,0,1,0,0,3,2
"well didnt hear",0,0,1,0,1,0,1,3,3
"well didnt know",2,0,2,2,1,0,1,3,8
"well didnt really",0,0,2,2,0,0,0,3,4
"well didnt say",1,0,1,1,1,0,1,3,5
"well didnt something",0,0,0,1,1,0,0,3,2
"well didnt take",0,0,0,1,0,0,1,3,2
"well didnt tell",1,0,0,0,1,0,1,3,3
"well didnt think",0,0,2,0,1,0,1,3,4
"well didnt want",0,0,1,1,0,0,0,3,2
"well doesnt even",1,0,1,1,0,0,0,3,3
"well doesnt look",0,0,0,1,0,0,1,3,2
"well doesnt mean",0,0,1,0,0,0,1,3,2
"well dont care",2,0,0,1,0,0,4,3,7
"well dont get",0,0,1,1,1,0,0,3,3
"well dont go",0,0,1,0,0,0,1,3,2
"well dont just",1,0,1,2,0,0,0,3,4
"well dont know",11,0,2,5,7,0,2,3,27
"well dont let",0,0,2,0,0,0,1,3,3
"well dont like",1,0,0,1,1,0,0,3,3
"well dont mind",0,0,0,1,2,0,0,3,3
"well dont need",1,0,0,0,0,0,1,3,2
"well dont really",1,0,1,1,0,0,0,3,3
"well dont see",0,0,2,1,0,0,1,3,4
"well dont take",0,0,1,0,1,0,0,3,2
"well dont tell",0,0,0,0,1,0,1,3,2
"well dont think",0,0,3,3,1,0,3,3,10
"well dont want",1,0,1,1,4,0,2,3,9
"well dont worry",0,0,1,1,2,0,0,3,4
"well dyou think",0,0,1,2,0,0,0,3,3
"well felt bad",1,0,0,1,0,0,0,3,2
"well find something",0,0,1,1,0,0,0,3,2
"well first day",1,0,0,0,0,0,1,3,2
"well get back",0,0,1,0,1,0,0,3,2
"well get together",0,0,1,1,0,0,0,3,2
"well get well",3,0,0,0,0,0,3,3,6
"well go ahead",0,0,2,3,0,0,1,3,6
"well gonna make",0,0,0,1,1,0,0,3,2
"well gonna wear",0,0,0,1,1,0,0,3,2
"well good luck",0,0,0,1,0,0,1,3,2
"well good night",1,0,0,3,0,0,2,3,6
"well gotta get",0,0,0,2,0,0,1,3,3
"well gotta go",0,0,2,1,0,0,0,3,3
"well gotta meet",0,0,0,1,1,0,0,3,2
"well gotta run",0,0,2,0,0,0,4,3,6
"well gotta somethin",0,0,1,0,1,0,0,3,2
"well gotta tell",0,0,1,0,0,0,1,3,2
"well guess better",1,0,0,0,0,0,1,3,2
"well guess ill",0,0,1,1,1,0,4,3,7
"well guess im",1,0,1,2,1,0,0,3,5
"well guess just",1,0,0,0,1,0,0,3,2
"well guess thats",0,0,2,0,0,0,1,3,3
"well guess well",2,0,0,1,0,0,0,3,3
"well guess youll",0,0,0,1,0,0,1,3,2
"well guys just",0,0,1,0,1,0,0,3,2
"well hes getting",1,0,0,0,0,0,1,3,2
"well hes going",0,0,0,1,0,0,1,3,2
"well hes got",1,0,0,0,2,0,0,3,3
"well hit traffic",0,0,1,1,0,0,0,3,2
"well ill never",0,1,1,0,0,0,0,3,2
"well ill see",3,0,0,0,1,0,1,3,5
"well ill take",0,0,0,1,1,0,0,3,2
"well ill tell",1,0,2,8,5,0,0,3,16
"well ill think",0,0,0,1,2,0,0,3,3
"well im calling",1,0,0,1,0,0,0,3,2
"well im dating",1,0,0,1,0,0,0,3,2
"well im going",2,0,1,5,0,0,6,3,14
"well im gonna",0,0,1,2,4,0,1,3,8
"well im jerry",0,0,1,1,0,0,0,3,2
"well im just",4,0,2,1,1,0,1,3,9
"well im really",0,0,0,2,1,0,2,3,5
"well im sorry",2,0,4,3,5,0,6,3,20
"well im still",0,0,1,0,1,0,0,3,2
"well im sure",5,0,5,5,1,0,2,3,18
"well im taking",0,0,0,0,1,0,1,3,2
"well im uh",0,0,1,0,2,0,0,3,3
"well ive got",1,0,0,1,1,0,1,3,4
"well ive looking",0,0,0,1,0,0,1,3,2
"well ive never",0,0,2,2,0,0,0,3,4
"well jerry doesnt",0,0,1,0,1,0,0,3,2
"well jerry seinfeld",0,0,1,0,0,0,1,3,2
"well just came",1,0,0,0,1,0,2,3,4
"well just dont",1,0,0,1,0,0,0,3,2
"well just give",0,0,0,1,0,0,1,3,2
"well just go",1,0,0,1,0,0,0,3,2
"well just got",0,0,2,1,2,0,1,3,6
"well just lost",0,0,1,1,0,0,0,3,2
"well just meet",1,0,1,0,0,0,0,3,2
"well just one",0,0,0,0,1,0,1,3,2
"well just see",0,0,2,0,1,0,0,3,3
"well just tell",1,0,2,0,2,0,0,3,5
"well just wait",1,0,0,0,0,0,1,3,2
"well know doesnt",1,0,0,1,0,0,0,3,2
"well know drive",0,0,1,0,1,0,0,3,2
"well know enough",0,0,0,0,1,0,1,3,2
"well know gotta",0,0,3,0,1,0,0,3,4
"well know im",0,0,2,0,2,0,1,3,5
"well know ive",0,0,2,0,1,0,0,3,3
"well know mean",1,0,0,1,0,0,0,3,2
"well know really",0,0,1,0,1,0,0,3,2
"well know say",0,0,0,1,1,0,0,3,2
"well know sometimes",0,0,0,1,0,1,0,3,2
"well know thinking",0,0,1,1,0,0,0,3,2
"well know uh",0,0,1,0,1,0,0,3,2
"well know write",1,0,0,0,0,0,1,3,2
"well know youre",0,0,0,0,1,0,1,3,2
"well ladies gentlemen",0,0,0,0,1,0,1,3,2
"well least let",1,0,0,0,1,0,0,3,2
"well let tell",0,0,1,1,1,0,1,3,4
"well lets just",0,0,2,1,0,0,1,3,4
"well lets look",0,0,0,1,1,0,0,3,2
"well lets see",0,0,0,0,1,0,5,3,6
"well little late",0,0,1,1,0,0,0,3,2
"well look like",0,0,1,0,1,0,3,3,5
"well looks like",1,0,0,1,0,0,1,3,3
"well makes sense",0,0,1,0,1,0,0,3,2
"well maybe ask",1,0,1,0,0,0,0,3,2
"well maybe doesnt",1,0,0,1,0,0,0,3,2
"well maybe hes",0,0,0,1,0,0,1,3,2
"well maybe ill",2,0,0,2,2,0,0,3,6
"well maybe just",1,0,1,1,1,0,0,3,4
"well maybe will",0,0,0,0,1,0,1,3,2
"well maybe youre",1,0,0,0,1,0,1,3,3
"well neither im",1,0,0,0,1,0,0,3,2
"well never know",0,0,1,1,0,0,0,3,2
"well nice meeting",0,0,1,2,0,0,0,3,3
"well nice seeing",0,0,0,0,0,2,2,3,4
"well notice anything",1,0,0,0,0,0,1,3,2
"well now gonna",0,0,4,0,1,0,0,3,5
"well obviously know",1,0,0,1,0,0,0,3,2
"well oh dont",0,0,0,1,1,0,0,3,2
"well oh im",1,0,0,1,0,0,0,3,2
"well one thing",1,0,0,0,0,0,1,3,2
"well probably just",0,0,2,1,0,0,0,3,3
"well really time",1,0,1,0,0,0,0,3,2
"well right now",1,0,0,1,0,0,0,3,2
"well rush uh",0,0,1,0,1,0,0,3,2
"well say hello",0,0,0,1,1,0,0,3,2
"well see dont",1,0,0,0,0,0,1,3,2
"well see later",0,0,0,1,1,0,1,3,3
"well see ya",1,0,0,2,0,0,2,3,5
"well shall go",1,0,0,0,1,0,0,3,2
"well smell now",0,0,0,0,1,0,1,3,2
"well sounds like",1,0,0,2,2,0,0,3,5
"well still think",0,0,2,1,0,0,0,3,3
"well take easy",0,0,0,1,0,0,1,3,2
"well take look",0,0,1,0,0,0,2,3,3
"well taken care",1,0,0,0,1,0,0,3,2
"well talk later",0,0,1,1,1,0,0,3,3
"well tell im",0,0,0,1,0,0,1,3,2
"well tell truth",1,0,0,0,0,0,1,3,2
"well thank much",0,1,0,5,0,0,0,3,6
"well thats bad",1,0,0,1,0,0,1,3,3
"well thats easy",0,0,0,0,1,0,1,3,2
"well thats enough",1,0,0,0,0,0,1,3,2
"well thats good",0,0,0,1,2,0,1,3,4
"well thats im",0,0,0,1,1,0,1,3,3
"well thats kind",1,0,0,1,1,0,0,3,3
"well thats nice",0,0,0,0,1,0,1,3,2
"well thats one",0,0,0,2,0,0,1,3,3
"well thats problem",1,0,0,0,1,0,1,3,3
"well thats thats",1,0,0,2,0,0,0,3,3
"well thats way",0,0,0,0,0,1,2,3,3
"well theres little",0,0,0,1,0,1,0,3,2
"well theres nothing",0,0,1,0,0,0,1,3,2
"well theres one",0,0,0,2,1,0,0,3,3
"well theres really",2,0,0,2,0,0,0,3,4
"well think big",0,0,0,1,0,0,1,3,2
"well think can",0,0,0,1,0,0,1,3,2
"well think get",0,0,0,1,0,0,1,3,2
"well think gonna",1,0,0,1,0,0,0,3,2
"well think im",0,0,1,1,0,0,0,3,2
"well think thats",0,0,0,1,0,0,1,3,2
"well think youre",0,0,1,1,1,0,0,3,3
"well tough get",0,0,1,1,0,0,0,3,2
"well uh ill",1,0,0,1,1,0,0,3,3
"well uh im",0,0,1,1,0,0,0,3,2
"well uh know",0,0,1,0,3,0,0,3,4
"well uh well",0,0,1,1,4,0,0,3,6
"well uh yeah",0,0,0,1,1,0,0,3,2
"well unexpected surprise",0,0,0,0,1,0,1,3,2
"well want get",1,0,0,1,0,0,0,3,2
"well well im",1,0,0,1,1,0,1,3,4
"well well just",0,0,2,0,1,0,0,3,3
"well well look",0,0,0,1,0,0,1,3,2
"well well maybe",0,0,0,1,1,0,0,3,2
"well well see",0,0,2,0,1,0,0,3,3
"well well uh",0,0,1,0,0,0,1,3,2
"well well well",2,0,3,4,0,0,0,3,9
"well whats difference",0,0,0,1,0,0,2,3,3
"well whats going",0,0,0,1,0,0,1,3,2
"well whats problem",0,0,1,0,0,0,1,3,2
"well wont long",0,0,0,1,0,0,1,3,2
"well wouldnt get",1,0,0,0,1,0,0,3,2
"well wouldnt put",0,0,0,1,0,0,1,3,2
"well wouldnt want",0,0,1,0,0,0,1,3,2
"well ya know",0,0,0,0,1,0,1,3,2
"well yeah hes",1,0,0,1,0,0,0,3,2
"well yeah hey",0,0,0,1,1,0,0,3,2
"well yeah know",1,0,0,0,1,0,1,3,3
"well yeah thats",0,0,0,1,1,0,0,3,2
"well yeah yeah",1,0,0,1,2,0,0,3,4
"well youre fired",0,0,0,1,1,0,0,3,2
"well youre getting",0,0,0,1,2,0,2,3,5
"well youre going",0,0,1,3,1,0,3,3,8
"well youre gonna",1,0,3,1,2,0,4,3,11
"well youre just",2,0,0,0,1,0,1,3,4
"well youre reading",0,0,0,0,1,0,1,3,2
"well youre repeating",0,0,1,1,0,0,0,3,2
"well youre still",0,0,0,0,1,0,1,3,2
"well youve got",0,0,0,1,2,0,0,3,3
"went butler said",0,0,0,1,0,0,1,3,2
"went dinner night",0,0,0,1,1,0,0,3,2
"went flea market",0,0,0,1,0,0,1,3,2
"went front first",0,0,1,0,0,0,2,3,3
"went last night",1,0,0,0,1,0,0,3,2
"went one time",0,0,1,1,0,0,0,3,2
"went south america",0,0,0,1,1,0,1,3,3
"west st street",0,0,2,2,0,0,0,3,4
"weve got get",1,0,0,1,0,0,0,3,2
"weve got something",0,0,0,1,0,0,1,3,2
"weve got talk",1,0,0,1,0,0,0,3,2
"weve got two",0,0,0,1,0,0,2,3,3
"whatd say whats",1,0,0,1,0,0,0,3,2
"whatever oh oh",1,0,1,0,0,0,0,3,2
"whatever want yeah",1,0,0,0,0,0,1,3,2
"whatever yeah yeah",1,0,0,0,0,0,1,3,2
"whatre talking im",0,0,1,0,0,0,1,3,2
"whats big deal",1,0,0,3,1,0,3,3,8
"whats difference hey",0,0,1,0,0,0,1,3,2
"whats difference just",1,0,3,0,0,0,0,3,4
"whats difference well",1,0,2,1,1,0,4,3,9
"whats difference youre",0,0,1,0,0,0,1,3,2
"whats goin oh",0,0,1,1,0,0,1,3,3
"whats going cant",2,0,0,1,1,0,0,3,4
"whats going get",1,0,1,0,0,0,0,3,2
"whats going going",0,0,0,1,0,0,1,3,2
"whats going happen",0,0,0,1,2,0,0,3,3
"whats going hey",0,0,0,1,1,0,0,3,2
"whats going ill",0,0,0,0,1,0,1,3,2
"whats going im",0,0,1,0,0,0,2,3,3
"whats going just",0,0,0,1,1,0,1,3,3
"whats going oh",2,0,1,4,1,0,1,3,9
"whats going really",0,0,0,1,0,0,2,3,3
"whats going uh",0,0,0,1,0,0,1,3,2
"whats going well",0,0,0,2,1,0,0,3,3
"whats going woman",0,0,1,0,0,0,1,3,2
"whats going yeah",2,0,0,0,2,1,2,3,7
"whats gonna happen",0,0,2,5,0,0,0,3,7
"whats look like",1,0,0,1,0,0,1,3,3
"whats matter boy",0,0,0,1,0,0,1,3,2
"whats matter hey",0,0,0,1,1,0,1,3,3
"whats matter huh",0,0,0,1,1,0,0,3,2
"whats matter im",0,0,0,1,0,0,1,3,2
"whats matter just",0,0,0,1,1,1,1,3,4
"whats matter oh",2,0,0,1,2,0,2,3,7
"whats matter whats",1,0,0,2,0,0,0,3,3
"whats matter youre",1,0,0,1,0,0,1,3,3
"whats oh yeah",2,0,0,2,0,0,1,3,5
"whats problem want",0,0,0,0,1,0,1,3,2
"whats taking long",0,0,0,2,1,0,0,3,3
"whats wrong didnt",0,0,0,0,1,0,1,3,2
"whats wrong hey",1,0,0,1,0,0,0,3,2
"whats wrong just",0,0,1,1,0,0,0,3,2
"whats wrong well",0,0,1,1,0,0,0,3,2
"whats wrong youre",1,0,0,1,0,0,0,3,2
"whenre gonna see",0,0,1,1,0,0,0,3,2
"whens last time",0,0,0,2,0,0,2,3,4
"wheres tv guide",0,1,0,0,0,0,1,3,2
"whole life hey",0,0,1,1,0,0,0,3,2
"whole place going",0,0,0,0,1,0,1,3,2
"whole thing fine",0,0,1,1,0,0,0,3,2
"whole thing going",0,0,1,0,0,0,1,3,2
"whole thing hey",0,0,1,0,1,0,0,3,2
"whole thing now",0,0,1,1,0,0,0,3,2
"whole thing well",1,0,0,1,0,0,0,3,2
"whole thing yeah",0,0,0,2,0,0,1,3,3
"whos gonna turn",0,0,1,0,1,0,0,3,2
"whos joe mayo",0,0,0,0,1,0,1,3,2
"wife didnt know",0,0,1,0,0,0,1,3,2
"wilkie tobacco company",0,0,0,0,1,0,1,3,2
"will fine right",0,0,0,2,0,0,1,3,3
"will go like",0,0,0,2,1,0,0,3,3
"will never understand",1,0,1,0,0,0,0,3,2
"will show stooges",0,0,0,1,0,0,1,3,2
"will stop dont",0,0,1,1,0,0,0,3,2
"will stop just",0,0,1,1,0,0,0,3,2
"window doesnt work",1,0,0,1,0,0,0,3,2
"wish drop dead",0,0,0,0,1,0,1,3,2
"wish shooting star",0,0,0,0,1,0,1,3,2
"witchay woman hey",1,0,0,1,0,0,0,3,2
"wizards didnt deal",0,0,0,1,0,0,1,3,2
"wo wo wo",0,0,1,0,0,0,1,3,2
"woah woah woah",1,0,1,0,1,0,0,3,3
"woman across street",0,0,0,2,2,0,0,3,4
"woman looks like",0,0,0,1,0,0,1,3,2
"woman walking around",0,0,0,1,1,0,0,3,2
"woman wearing bra",0,0,0,0,1,0,1,3,2
"womens dressing room",0,0,0,1,0,0,1,3,2
"won world series",0,0,1,0,0,0,1,3,2
"wont able live",1,0,0,1,0,0,0,3,2
"wont get hurt",0,0,1,0,1,0,0,3,2
"wont let dont",0,0,0,1,0,1,0,3,2
"wont say anything",0,0,0,1,0,1,0,3,2
"woody allen movie",0,0,1,1,1,0,1,3,4
"woody woodpecker balloon",1,0,0,0,0,0,1,3,2
"work know im",0,0,0,0,1,0,1,3,2
"work well im",1,0,1,0,1,0,0,3,3
"work yeah theres",0,0,0,1,0,0,1,3,2
"working right now",1,0,1,0,0,0,0,3,2
"works parks department",1,0,0,2,0,0,1,3,4
"world corporate experience",0,0,0,1,1,0,0,3,2
"world sensual delights",0,0,0,1,1,0,1,3,3
"worry ill get",0,0,0,1,0,0,2,3,3
"worry uh well",0,0,0,1,0,0,1,3,2
"wouldnt caught dead",1,1,0,0,0,0,0,3,2
"wouldnt go far",0,0,0,0,1,0,1,3,2
"wouldnt said anything",1,0,1,0,0,0,0,3,2
"wouldnt want get",0,0,0,1,0,0,1,3,2
"wow whatd say",0,0,1,1,0,0,0,3,2
"wrong kind medicine",0,0,0,1,1,0,0,3,2
"wrong loni anderson",0,0,0,1,0,0,1,3,2
"wrong well im",0,0,1,0,0,0,1,3,2
"ya doin good",0,0,0,1,0,0,1,3,2
"ya doin yeah",1,0,1,0,0,0,0,3,2
"ya ill call",0,0,1,0,0,0,1,3,2
"ya know cant",0,0,1,0,0,0,1,3,2
"ya know gotta",0,0,1,1,0,0,0,3,2
"ya know happened",1,0,1,0,0,0,0,3,2
"ya know people",0,0,0,0,1,0,1,3,2
"ya know shake",0,0,1,1,0,0,0,3,2
"ya wanna go",0,0,1,1,0,0,0,3,2
"ya well uh",0,0,0,1,2,0,0,3,3
"yada yada yada",2,0,6,3,0,0,5,3,16
"yada yadad sex",1,0,1,0,0,0,0,3,2
"yeah alright alright",1,0,0,0,4,0,0,3,5
"yeah art vandelay",1,0,1,0,0,0,0,3,2
"yeah can get",1,0,0,1,0,0,0,3,2
"yeah can see",1,0,0,1,0,0,0,3,2
"yeah can take",1,0,0,0,0,0,1,3,2
"yeah cant im",1,0,0,0,1,0,0,3,2
"yeah coffee yeah",0,0,1,0,0,0,1,3,2
"yeah come george",0,0,0,1,0,0,1,3,2
"yeah come hey",0,0,0,1,1,0,0,3,2
"yeah come mean",2,0,0,1,0,0,0,3,3
"yeah didnt know",0,0,1,1,0,0,0,3,2
"yeah doesnt make",1,0,1,0,0,0,0,3,2
"yeah dont care",1,0,0,0,1,0,0,3,2
"yeah dont know",4,0,5,0,3,0,2,3,14
"yeah dont think",0,0,1,2,0,0,0,3,3
"yeah dont want",0,0,1,3,0,0,1,3,5
"yeah dont worry",0,0,1,1,1,0,0,3,3
"yeah first time",0,0,1,0,0,0,1,3,2
"yeah go ahead",1,0,1,2,1,0,2,3,7
"yeah good hey",1,0,0,0,1,0,0,3,2
"yeah good morning",0,0,1,1,0,0,0,3,2
"yeah good night",0,0,1,1,0,0,0,3,2
"yeah got little",1,0,0,0,0,0,1,3,2
"yeah got ten",0,0,0,1,0,0,1,3,2
"yeah guess well",0,0,0,1,0,0,1,3,2
"yeah ha ha",3,0,1,0,1,0,1,3,6
"yeah hes disgusting",0,0,0,1,0,0,1,3,2
"yeah hes fine",1,0,0,1,0,0,0,3,2
"yeah hes gonna",1,0,0,0,2,0,0,3,3
"yeah hes really",1,0,0,1,0,0,0,3,2
"yeah hes right",1,0,1,0,0,0,0,3,2
"yeah hey hey",1,0,1,0,1,1,2,3,6
"yeah hey jerry",0,0,1,0,2,0,2,3,5
"yeah hey want",0,0,0,1,1,0,0,3,2
"yeah hi elaine",0,0,0,1,1,0,0,3,2
"yeah hi jerry",0,0,0,1,0,0,1,3,2
"yeah id like",2,0,0,0,2,0,0,3,4
"yeah ill come",1,0,0,0,0,0,1,3,2
"yeah ill get",0,0,0,1,1,0,1,3,3
"yeah ill go",0,0,0,1,1,0,0,3,2
"yeah ill hold",1,0,0,1,0,0,0,3,2
"yeah ill just",2,0,0,1,0,0,0,3,3
"yeah ill see",1,0,1,1,1,0,1,3,5
"yeah ill take",1,1,0,0,1,0,0,3,3
"yeah ill tell",0,0,0,0,4,0,2,3,6
"yeah im afraid",1,0,0,0,1,0,0,3,2
"yeah im fine",0,0,1,0,1,0,0,3,2
"yeah im getting",0,0,0,0,1,0,1,3,2
"yeah im glad",0,0,0,1,1,0,0,3,2
"yeah im going",0,0,0,1,3,0,0,3,4
"yeah im gonna",0,0,3,0,2,0,2,3,7
"yeah im just",1,0,0,1,1,0,1,3,4
"yeah im little",0,0,0,1,1,0,0,3,2
"yeah im really",3,0,0,1,0,0,0,3,4
"yeah im sorry",1,0,1,4,0,0,0,3,6
"yeah im sure",1,0,1,3,1,0,3,3,9
"yeah ive got",1,0,0,1,0,0,0,3,2
"yeah ive heard",2,0,1,1,0,0,0,3,4
"yeah ive never",1,0,0,0,0,0,1,3,2
"yeah ive seen",1,0,1,1,2,0,0,3,5
"yeah jerry come",1,0,0,0,1,0,0,3,2
"yeah jerry yeah",4,0,0,0,1,0,0,3,5
"yeah just give",1,0,0,0,1,0,0,3,2
"yeah just got",0,0,1,0,2,0,1,3,4
"yeah just tell",0,0,1,0,0,0,1,3,2
"yeah just wanna",1,0,0,0,0,0,1,3,2
"yeah know friend",0,1,0,0,0,0,1,3,2
"yeah know go",2,0,0,0,1,0,0,3,3
"yeah know im",2,0,0,1,2,0,1,3,6
"yeah know jerry",0,0,0,0,1,0,1,3,2
"yeah know just",3,0,0,1,0,0,0,3,4
"yeah know people",1,0,0,0,0,0,1,3,2
"yeah know think",0,0,0,0,1,0,1,3,2
"yeah know uh",2,0,1,0,1,0,0,3,4
"yeah know well",1,0,0,2,0,0,0,3,3
"yeah know yeah",0,0,0,3,0,0,1,3,4
"yeah know youre",0,0,0,1,0,0,1,3,2
"yeah kramer kramer",1,0,1,1,0,0,0,3,3
"yeah last time",0,0,1,0,1,0,0,3,2
"yeah lets go",0,0,1,1,0,0,0,3,2
"yeah lets uh",0,0,0,1,1,0,0,3,2
"yeah like big",1,0,1,0,0,0,0,3,2
"yeah like im",0,0,1,0,1,0,0,3,2
"yeah like know",0,0,1,1,0,0,0,3,2
"yeah looks busy",1,0,0,1,0,0,0,3,2
"yeah looks good",1,0,0,0,1,0,0,3,2
"yeah lot people",0,0,1,0,0,0,2,3,3
"yeah make good",0,0,0,1,1,0,0,3,2
"yeah neither oh",2,0,0,1,0,0,0,3,3
"yeah nice meet",0,0,0,0,1,0,2,3,3
"yeah nice meeting",0,0,0,0,1,0,1,3,2
"yeah nothing nothing",0,0,1,0,0,0,1,3,2
"yeah now can",1,0,0,0,1,0,0,3,2
"yeah oh boy",0,0,0,1,4,0,0,3,5
"yeah oh dont",0,0,0,2,0,0,1,3,3
"yeah oh god",2,0,0,1,0,0,1,3,4
"yeah oh hey",0,0,0,1,2,0,0,3,3
"yeah oh ill",0,0,1,0,1,0,0,3,2
"yeah oh oh",2,0,1,0,0,0,0,3,3
"yeah oh yeah",1,0,1,1,5,0,0,3,8
"yeah ok hey",0,0,0,1,1,0,0,3,2
"yeah okay im",0,0,0,1,1,0,0,3,2
"yeah pretty much",3,0,0,1,0,0,0,3,4
"yeah problem well",1,0,1,0,0,0,1,3,3
"yeah right hes",0,0,1,1,0,0,0,3,2
"yeah right ill",0,0,1,0,1,0,0,3,2
"yeah right im",1,0,1,1,0,0,1,3,4
"yeah right just",0,0,0,1,0,0,1,3,2
"yeah right like",1,0,0,1,0,0,0,3,2
"yeah right oh",0,0,1,2,1,0,1,3,5
"yeah right right",1,0,0,3,3,0,0,3,7
"yeah right shes",0,0,1,1,0,0,0,3,2
"yeah right well",2,0,0,4,0,0,0,3,6
"yeah right yeah",0,0,1,2,2,0,0,3,5
"yeah said brought",0,0,0,1,1,0,0,3,2
"yeah see ya",1,0,2,2,0,0,0,3,5
"yeah see youre",1,0,0,0,1,0,0,3,2
"yeah shes great",1,0,0,1,0,0,0,3,2
"yeah snuck peak",0,0,1,0,1,0,0,3,2
"yeah sure dont",0,0,0,2,0,0,1,3,3
"yeah sure george",0,0,0,1,0,0,1,3,2
"yeah sure sure",1,0,2,0,1,0,1,3,5
"yeah take care",0,0,1,1,0,0,0,3,2
"yeah take easy",0,0,1,1,0,0,0,3,2
"yeah taken care",1,0,0,1,0,0,0,3,2
"yeah ted danson",0,0,0,1,0,0,1,3,2
"yeah thats bad",1,0,0,1,0,0,0,3,2
"yeah thats good",0,0,0,4,1,0,0,3,5
"yeah thats nice",1,0,0,1,2,0,0,3,4
"yeah thats ok",0,0,1,1,0,0,0,3,2
"yeah thats possible",0,0,0,1,1,0,0,3,2
"yeah thats right",9,0,8,7,5,1,9,3,39
"yeah thats uh",0,0,0,1,1,0,0,3,2
"yeah theres something",0,0,1,0,2,0,0,3,3
"yeah think can",0,0,0,1,0,0,1,3,2
"yeah think got",0,0,1,2,0,0,0,3,3
"yeah think ive",0,0,0,1,0,0,1,3,2
"yeah think might",1,0,0,1,0,0,0,3,2
"yeah think will",1,0,0,1,1,0,0,3,3
"yeah time well",0,0,1,1,0,0,0,3,2
"yeah two hours",0,0,1,0,1,0,0,3,2
"yeah uh huh",1,0,1,0,0,0,0,3,2
"yeah uh im",1,0,0,0,1,0,0,3,2
"yeah uh just",1,0,1,0,0,0,1,3,3
"yeah uh really",0,0,0,1,1,0,0,3,2
"yeah uh uh",1,0,0,1,0,0,0,3,2
"yeah wait minute",0,0,2,1,0,0,1,3,4
"yeah well cant",1,0,0,2,1,0,0,3,4
"yeah well couldnt",0,0,1,0,0,0,1,3,2
"yeah well didnt",0,0,0,1,3,0,0,3,4
"yeah well dont",1,0,2,3,2,0,1,3,9
"yeah well go",0,0,0,1,1,0,0,3,2
"yeah well going",0,0,0,0,1,0,1,3,2
"yeah well gonna",1,0,0,0,1,0,0,3,2
"yeah well got",1,0,0,1,2,0,1,3,5
"yeah well guess",2,0,2,0,1,0,0,3,5
"yeah well hes",1,0,0,0,3,0,0,3,4
"yeah well hey",1,0,1,0,0,0,0,3,2
"yeah well ill",0,0,0,1,1,0,0,3,2
"yeah well im",0,0,2,1,4,0,3,3,10
"yeah well lets",0,0,0,1,2,0,1,3,4
"yeah well maybe",1,0,1,1,1,0,1,3,5
"yeah well mr",1,0,0,0,0,0,1,3,2
"yeah well now",0,0,0,1,2,0,0,3,3
"yeah well one",1,0,0,0,1,0,0,3,2
"yeah well really",0,0,1,1,0,0,0,3,2
"yeah well see",0,0,0,3,2,0,0,3,5
"yeah well shes",0,0,1,1,0,0,0,3,2
"yeah well thats",1,0,1,4,4,0,1,3,11
"yeah well theyre",0,0,1,0,1,0,0,3,2
"yeah well think",0,0,0,1,1,0,0,3,2
"yeah well told",0,0,1,0,3,0,0,3,4
"yeah well uh",0,0,2,0,6,0,1,3,9
"yeah well wouldnt",1,0,1,0,1,0,0,3,3
"yeah well yeah",0,0,1,0,0,0,1,3,2
"yeah well youre",0,0,0,3,1,0,0,3,4
