"JERRY","GEORGE","KRAMER","ELAINE","MORTY","HELEN","NEWMAN","SUSAN","ESTELLE","FRANK","All.others","word"
7,8,7,7,9,1,0,1,0,0,22,"send"
1,0,0,2,0,0,0,0,0,0,1,"send back"
6,1,1,0,0,1,0,0,0,0,1,"sending"
0,0,0,0,2,2,0,0,0,0,1,"sends"
1,0,0,2,0,0,0,0,0,0,3,"senior"
1,0,0,1,0,0,0,0,0,0,1,"senior citizens"
13,10,7,3,0,0,0,0,0,0,4,"sense"
1,1,0,0,0,0,0,0,0,0,2,"sense humor"
1,1,1,0,0,0,0,0,0,1,0,"sensing"
1,0,3,0,0,0,0,0,0,0,3,"sensitive"
1,0,2,0,0,0,0,0,0,0,3,"sensual"
1,0,1,0,0,0,0,0,0,0,1,"sensual delights"
9,3,3,11,0,0,0,0,0,0,11,"sent"
0,0,1,1,0,0,0,0,0,0,1,"sent card"
5,2,0,0,1,0,0,0,0,0,0,"sentence"
1,0,0,1,0,0,0,0,0,0,1,"sentences"
7,2,1,0,0,0,0,0,0,0,1,"separate"
2,2,0,1,0,0,0,0,0,1,0,"separated"
1,0,1,0,0,0,2,0,0,0,0,"september"
0,1,8,0,0,0,0,0,0,5,2,"serenity"
0,1,6,0,0,0,0,0,0,4,2,"serenity now"
3,3,3,0,0,0,0,0,0,0,0,"serial"
2,2,1,0,0,0,0,0,0,0,0,"serial killer"
5,3,2,0,0,0,1,0,0,0,6,"series"
11,11,6,9,0,1,0,5,0,0,12,"serious"
7,2,1,8,0,0,0,0,0,0,5,"seriously"
2,4,1,1,0,1,0,0,1,2,2,"serve"
4,8,3,5,1,0,4,0,1,0,8,"service"
0,2,0,1,0,0,0,0,1,0,0,"service test"
1,0,0,1,0,0,0,0,0,0,2,"services"
2,1,0,0,0,1,0,0,0,0,2,"session"
28,14,18,9,0,0,1,0,0,1,19,"set"
0,1,1,0,0,0,1,0,0,0,0,"set got"
2,1,0,0,0,0,0,0,0,0,1,"set something"
1,0,2,1,0,0,0,0,0,0,0,"set whole"
1,0,2,1,0,0,0,0,0,0,0,"set whole thing"
2,1,4,4,0,0,0,0,1,1,1,"sets"
1,2,1,2,0,0,0,0,0,0,1,"setting"
2,4,4,0,0,0,0,0,0,0,2,"settle"
2,0,1,0,0,0,0,0,0,0,1,"settled"
2,2,1,1,0,0,0,0,0,0,0,"setup"
21,17,1,4,0,0,1,8,0,0,14,"seven"
0,6,1,0,0,0,0,0,0,0,1,"seventyfive"
0,1,1,2,0,0,0,0,0,0,5,"several"
43,46,9,15,0,0,0,1,1,1,9,"sex"
1,2,0,1,0,0,0,0,0,0,0,"sex just"
1,0,2,1,0,0,0,0,0,0,0,"sex thing"
1,2,0,1,0,0,0,0,0,0,0,"sex yeah"
11,3,1,2,0,0,0,0,0,0,2,"sexual"
0,2,0,1,1,0,0,0,0,0,1,"sexually"
2,4,0,3,0,0,0,0,0,0,2,"sexy"
1,3,0,0,0,0,0,0,0,0,1,"shadow"
12,6,2,5,0,0,0,0,0,0,11,"shake"
5,2,0,1,0,0,0,0,0,0,4,"shake hand"
1,2,1,1,0,0,0,0,0,0,5,"shake hands"
1,1,2,0,0,0,0,0,0,0,0,"shaker"
10,13,6,5,0,0,0,0,0,0,5,"shakes"
1,1,1,0,0,0,0,0,0,0,0,"shakes hand"
7,7,2,3,0,0,0,0,0,0,2,"shakes head"
5,8,3,1,0,1,0,0,0,0,4,"shaking"
0,2,1,0,0,0,0,0,0,0,2,"shaking hands"
4,2,5,4,0,0,0,0,0,0,7,"shall"
1,0,2,1,0,0,0,0,0,0,0,"shall go"
10,3,1,2,0,0,2,0,0,0,6,"shame"
2,1,0,2,0,0,0,0,0,0,1,"shampoo"
4,1,1,1,1,0,0,0,0,0,2,"shape"
4,6,5,2,0,0,0,0,0,0,0,"share"
0,0,1,2,0,0,0,0,0,0,1,"shared"
3,1,1,0,0,0,0,0,0,0,0,"shark"
3,2,0,1,0,0,0,0,0,0,1,"sharon"
5,0,1,3,0,0,0,0,0,0,1,"sharp"
2,4,3,2,0,0,0,0,0,0,4,"shave"
2,2,2,0,0,0,0,0,0,0,0,"shaved"
3,1,4,1,0,0,0,0,0,0,0,"shaving"
2,7,1,3,0,0,0,0,0,1,2,"shed"
6,8,1,2,0,0,0,2,0,0,0,"sheila"
2,1,1,1,0,0,0,0,0,0,0,"shelf"
16,18,4,4,0,1,1,0,0,0,7,"shell"
0,0,0,1,1,0,0,0,0,0,3,"sherman"
235,151,81,56,5,12,3,3,2,5,67,"shes"
2,0,0,0,0,2,0,0,0,0,1,"shes attractive"
1,2,0,0,0,0,0,0,0,0,1,"shes bald"
2,1,0,1,0,4,0,0,0,0,2,"shes beautiful"
5,0,2,1,0,0,0,1,0,0,1,"shes coming"
0,1,1,1,0,0,0,0,0,0,1,"shes getting"
7,5,4,0,0,0,0,0,0,0,0,"shes going"
7,10,1,2,0,0,2,0,0,0,2,"shes gonna"
17,11,4,2,1,1,0,0,0,0,2,"shes got"
1,1,1,0,0,0,0,0,0,0,0,"shes got great"
1,1,0,0,1,0,0,0,0,0,0,"shes gotta"
3,1,1,1,0,0,0,0,0,0,0,"shes great"
7,4,1,0,0,0,0,0,0,0,1,"shes just"
1,1,0,0,0,0,0,0,0,0,1,"shes just sitting"
5,1,1,0,0,0,0,0,0,0,1,"shes like"
2,0,0,1,0,0,0,0,0,0,1,"shes little"
2,3,1,0,0,0,0,0,0,0,0,"shes looking"
1,1,1,0,0,0,0,0,0,0,0,"shes never"
1,0,1,0,0,0,0,0,0,0,1,"shes nice"
5,2,1,1,0,0,0,0,0,0,0,"shes one"
2,1,0,0,0,0,0,0,0,2,0,"shes pretty"
0,1,0,1,0,0,0,0,0,0,1,"shes quite"
9,1,1,1,0,0,0,0,0,0,2,"shes really"
4,2,1,0,0,0,0,0,0,0,2,"shes right"
2,1,0,1,1,0,0,0,0,0,0,"shes still"
0,2,1,0,0,1,0,0,0,0,1,"shes sweet"
1,0,1,1,0,0,0,0,0,0,0,"shes talking"
2,1,0,1,0,0,0,0,0,0,0,"shes town"
2,1,1,0,0,0,0,0,0,0,1,"shes trying"
1,1,1,0,0,0,0,0,0,0,0,"shes virgin"
6,3,3,0,0,0,0,0,0,0,6,"shh"
1,0,1,0,0,0,0,0,0,0,1,"shh dont"
1,0,1,0,0,0,0,0,0,0,1,"shh shh"
2,2,0,0,0,1,0,0,0,0,3,"shhh"
2,0,0,1,0,0,0,0,0,0,1,"shhhhh"
2,1,1,0,0,0,0,0,0,0,2,"shift"
6,4,0,1,2,0,0,0,0,0,2,"ship"
0,0,1,0,0,1,1,0,0,0,0,"shipping"
37,9,22,9,1,2,0,2,2,11,25,"shirt"
2,0,4,0,0,0,0,0,2,0,1,"shirt look"
3,0,1,1,0,0,0,0,0,0,2,"shirt oh"
0,0,1,0,0,0,0,0,0,2,4,"shirts"
16,14,0,0,0,0,0,0,0,0,12,"shmoopy"
5,2,1,0,0,1,0,0,0,0,2,"shock"
1,0,0,0,0,1,0,0,0,0,1,"shock oh"
10,8,7,8,1,0,0,0,1,0,5,"shocked"
1,0,1,1,0,0,0,0,1,0,1,"shocked oh"
1,0,0,1,0,0,0,0,1,0,1,"shocked oh god"
3,1,0,0,0,0,2,0,0,0,0,"shocking"
2,4,2,0,0,0,0,0,0,1,3,"shoe"
17,4,10,24,0,0,0,0,0,3,14,"shoes"
8,2,5,2,0,0,0,0,0,0,7,"shoot"
1,3,3,0,0,0,0,0,0,0,4,"shooting"
24,18,8,8,0,0,1,2,0,0,15,"shop"
1,0,2,0,0,0,0,0,0,0,1,"shop look"
9,9,4,6,0,0,0,0,0,1,3,"shopping"
9,10,2,7,0,0,0,0,1,4,14,"short"
1,0,0,1,0,0,0,0,0,0,2,"short yeah"
0,2,2,0,0,0,0,0,0,0,8,"shorts"
19,12,12,10,0,1,0,0,0,1,11,"shot"
1,0,4,0,0,0,0,0,0,0,1,"shots"
5,2,1,1,1,0,0,0,0,0,0,"shoulda"
1,1,0,0,1,0,0,0,0,0,0,"shoulda told"
6,3,8,5,0,0,1,0,0,0,5,"shoulder"
4,3,1,0,1,0,0,0,0,0,1,"shoulders"
15,17,2,8,1,4,1,0,0,0,15,"shouldnt"
1,2,0,0,0,0,1,0,0,0,0,"shouldnt even"
2,0,1,0,0,1,0,0,0,0,0,"shouldnt go"
1,1,0,0,0,1,0,0,0,0,0,"shouldnt said"
10,8,5,2,0,0,1,0,0,0,3,"shouldve"
1,0,1,0,0,0,0,0,0,0,1,"shouldve gotten"
1,8,2,8,1,0,0,0,0,0,3,"shout"
5,17,5,6,0,1,0,0,0,3,10,"shouting"
2,13,3,3,0,0,0,0,3,1,4,"shouts"
1,0,1,1,0,0,0,0,0,0,0,"shouts hey"
0,1,0,2,0,0,0,0,0,0,1,"shoving"
116,71,26,24,4,1,3,1,1,2,62,"show"
8,1,1,0,0,0,0,0,0,0,0,"show business"
1,2,0,0,0,0,0,0,0,0,1,"show dont"
1,1,0,0,0,0,0,0,0,0,2,"show jerry"
1,1,0,1,0,0,0,0,0,0,1,"show just"
7,4,0,0,0,0,0,0,0,0,2,"show nothing"
1,1,1,0,0,1,0,0,0,0,1,"show shes"
1,2,0,0,0,0,1,0,0,0,1,"show thats"
0,1,2,0,0,0,0,0,0,0,4,"show well"
4,1,0,0,0,0,0,0,0,0,2,"show yeah"
4,4,1,0,0,0,0,0,0,0,2,"showed"
16,14,9,15,0,0,0,0,0,0,7,"shower"
1,0,1,1,0,0,0,0,0,0,0,"shower well"
0,1,1,1,0,0,0,0,0,0,0,"showering"
2,2,2,2,0,0,0,0,0,0,0,"showers"
6,13,3,1,0,0,0,0,0,0,7,"showing"
11,4,9,4,0,1,0,1,1,0,8,"shows"
4,4,0,3,0,0,0,0,0,0,5,"shrimp"
2,2,0,1,0,0,0,0,0,0,1,"shrink"
1,1,2,4,0,0,0,0,0,0,1,"shrugging"
5,2,1,4,0,1,0,0,0,0,3,"shrugs"
4,1,1,1,0,0,0,0,0,0,1,"shrunk"
2,0,0,1,1,0,0,0,0,0,0,"shushed"
27,25,11,33,0,2,1,0,0,1,11,"shut"
1,0,0,0,0,2,0,0,0,0,2,"shut door"
0,1,0,1,0,0,0,0,0,0,1,"shut hey"
1,0,1,1,0,0,0,0,0,0,0,"shut ill"
2,0,0,1,0,0,0,0,0,0,1,"shut kramer"
2,4,0,5,0,0,0,0,0,0,0,"shut shut"
6,1,4,2,0,0,0,0,0,2,2,"shuts"
3,1,4,1,0,0,0,0,0,2,1,"shuts door"
19,14,4,15,0,0,1,0,0,0,12,"sick"
1,1,0,0,0,0,0,0,0,0,1,"sick im"
1,2,0,2,0,0,0,0,0,0,1,"sick yeah"
5,4,0,0,1,0,0,0,1,3,1,"sid"
29,19,14,13,0,1,1,0,1,2,26,"side"
1,1,0,1,0,0,0,0,0,0,0,"side cant"
2,1,0,0,0,0,0,0,0,0,2,"side side"
1,0,0,1,0,0,0,0,0,0,2,"side well"
1,1,0,1,0,0,0,0,0,0,1,"sideburns"
2,1,2,0,0,0,0,0,0,0,3,"sidewalk"
5,0,1,1,0,0,0,0,0,0,4,"sidra"
0,6,3,9,0,0,0,0,0,0,5,"sighs"
14,8,10,9,0,2,0,4,0,0,23,"sign"
2,0,0,0,0,0,0,4,0,0,1,"sign language"
3,12,3,6,0,0,0,0,0,0,1,"signal"
2,2,1,0,0,0,0,0,0,0,0,"signals"
0,0,1,1,0,0,1,0,0,0,3,"signature"
4,2,4,2,0,0,1,0,0,0,5,"signed"
1,1,0,1,0,0,0,0,0,0,0,"significant"
1,1,2,6,1,0,0,0,0,0,0,"signing"
3,3,1,1,0,0,0,0,0,0,2,"signs"
2,4,1,1,0,0,0,0,0,0,0,"silence"
1,0,1,3,0,0,0,0,0,1,0,"silk"
10,3,3,2,0,0,2,0,0,0,3,"silly"
2,1,1,0,0,0,0,0,0,2,0,"silver"
2,0,5,0,0,0,2,0,0,0,1,"silvio"
3,0,0,1,0,0,0,0,0,0,2,"simon"
2,6,3,2,0,0,1,0,0,0,4,"simple"
20,13,8,13,0,2,0,2,1,0,19,"since"
4,2,0,1,0,0,0,0,0,0,2,"sing"
5,7,8,0,2,0,0,0,0,0,9,"singing"
7,5,1,4,0,0,0,0,0,0,7,"single"
1,2,2,1,0,0,0,0,0,0,0,"singles"
1,1,1,2,0,0,2,0,0,0,5,"sings"
5,2,2,2,0,0,0,0,0,0,0,"sink"
1,2,2,1,0,0,1,0,0,0,5,"sip"
6,45,2,6,0,0,3,0,0,0,51,"sir"
1,2,0,0,0,0,0,0,0,0,2,"sir im"
0,2,2,0,0,0,1,0,0,0,0,"siren"
11,7,5,3,0,0,1,0,0,0,9,"sister"
48,35,13,27,2,1,0,2,3,2,36,"sit"
0,1,0,2,0,0,0,1,0,0,0,"sit around"
0,1,1,1,0,0,0,1,0,0,0,"sit car"
1,0,0,1,0,0,0,0,0,0,1,"sit im"
0,1,1,2,0,0,0,0,0,0,0,"sit next"
0,1,0,0,0,1,0,0,0,0,1,"sit right"
1,0,1,0,0,0,0,0,0,0,2,"sit well"
1,1,0,1,0,0,0,0,0,0,0,"sit youre"
2,2,1,1,0,0,0,0,0,0,1,"sitarides"
2,1,0,0,0,0,0,0,0,0,6,"sitcom"
20,11,13,13,0,0,0,0,1,2,13,"sits"
2,1,0,0,0,0,0,0,0,0,1,"sits back"
0,0,3,1,0,0,0,0,0,0,2,"sits beside"
5,0,3,1,0,0,0,0,1,0,0,"sits couch"
2,2,1,1,0,0,0,0,0,0,0,"sits next"
1,0,0,2,0,0,0,0,0,0,1,"sits oh"
2,0,2,0,0,0,1,0,0,0,0,"sittin"
34,32,16,24,1,1,1,1,1,1,16,"sitting"
1,1,0,0,0,1,0,1,0,0,2,"sitting couch"
0,2,0,0,0,0,0,0,0,1,1,"sitting home"
2,1,1,0,0,0,0,0,0,0,0,"sitting next"
1,2,1,1,0,0,0,0,0,0,0,"sitting right"
1,1,1,0,0,0,0,0,0,0,0,"sitting sofa"
25,12,1,11,0,0,1,0,0,0,7,"situation"
1,0,0,1,0,0,0,0,0,0,1,"situation dont"
28,19,9,14,2,1,2,0,0,0,12,"six"
0,0,1,2,1,0,0,0,0,0,0,"six hundred"
3,1,1,2,0,0,0,0,0,0,3,"six months"
1,1,1,1,0,0,0,0,0,0,0,"six months ago"
0,0,1,0,0,0,1,0,0,0,1,"six oclock"
2,1,0,1,0,0,1,0,0,0,1,"six times"
1,0,0,1,0,0,0,0,0,0,1,"six times day"
3,2,0,1,0,0,0,0,0,0,0,"six weeks"
1,2,0,1,0,0,0,0,0,0,1,"six years"
1,0,1,0,0,0,0,0,0,0,1,"sixhundred"
2,0,1,0,0,0,0,0,0,0,1,"sixties"
6,6,0,1,0,0,1,0,0,0,3,"sixty"
6,6,2,3,0,0,1,0,0,0,5,"size"
0,1,1,0,0,0,0,0,0,1,2,"sizes"
5,1,0,2,1,0,0,0,0,0,1,"skeptical"
0,1,1,1,0,0,0,0,0,0,1,"ski"
1,0,2,1,0,0,0,0,0,0,2,"skiing"
1,1,1,1,0,0,0,0,0,0,0,"skill"
13,7,3,3,0,0,0,0,0,0,6,"skin"
2,1,0,2,0,0,0,0,0,0,1,"skin cancer"
1,2,0,0,0,0,0,0,0,0,1,"skull"
1,2,0,1,0,0,0,0,0,0,0,"skunk"
1,1,1,0,0,0,0,0,0,0,2,"sky"
6,2,4,2,0,0,1,0,0,0,5,"slams"
2,2,0,1,0,0,1,0,0,0,4,"slams door"
0,0,1,2,0,0,0,0,0,2,1,"slap"
1,0,1,1,0,0,0,0,0,0,0,"slapping"
1,0,3,2,0,0,0,0,0,2,3,"slaps"
38,21,16,9,3,4,3,1,2,1,15,"sleep"
2,0,0,1,0,0,0,0,2,0,0,"sleep cant"
1,2,1,0,0,0,0,0,0,0,0,"sleep night"
1,0,1,0,0,0,1,0,0,0,0,"sleep really"
1,3,1,0,0,0,0,0,0,0,0,"sleep together"
16,4,10,4,0,1,1,0,0,2,5,"sleeping"
1,1,0,0,0,0,0,0,0,0,1,"sleeping couch"
1,1,0,0,0,0,0,0,0,0,1,"sleepy"
0,2,1,0,0,0,0,0,0,0,1,"sleeve"
5,7,2,7,2,0,0,0,0,0,2,"slept"
1,1,0,1,0,0,0,0,0,0,0,"slept groom"
1,1,8,1,0,0,1,0,0,0,3,"slice"
0,1,6,4,0,0,0,0,0,0,0,"slicer"
5,0,1,1,0,0,0,0,0,0,1,"slide"
1,1,0,1,0,0,0,0,0,0,1,"sliding"
1,0,2,0,0,0,0,0,0,0,2,"slight"
1,1,0,1,0,0,0,0,0,0,0,"slightest"
7,4,1,1,0,0,0,0,0,0,2,"slightly"
2,1,1,2,0,0,0,0,0,0,1,"slip"
2,6,1,0,0,0,0,0,0,0,2,"slipped"
5,2,1,5,1,0,1,0,0,0,2,"slow"
3,0,0,1,0,0,0,0,0,0,1,"slower"
3,4,3,2,0,0,0,0,0,0,4,"slowly"
1,1,1,1,0,0,0,0,0,2,0,"smacks"
14,10,2,9,0,1,1,0,1,1,15,"small"
8,11,5,7,1,0,0,0,0,0,4,"smart"
23,10,21,10,0,0,2,0,0,0,12,"smell"
1,1,0,0,0,0,0,0,0,0,1,"smell anything"
1,0,3,0,0,0,0,0,0,0,3,"smell like"
1,0,0,1,0,0,0,0,0,0,1,"smell something"
1,1,1,0,0,0,0,0,0,0,0,"smell well"
3,0,1,0,0,0,0,0,0,0,1,"smelled"
1,1,2,2,0,0,0,0,0,0,0,"smelling"
10,1,2,7,0,0,2,0,0,0,4,"smells"
3,0,1,3,0,0,0,0,0,0,2,"smells like"
1,0,1,1,0,0,0,0,0,0,0,"smells like potatoes"
2,7,4,11,0,0,1,1,0,0,4,"smile"
6,10,6,6,0,0,0,0,0,0,12,"smiles"
13,12,3,17,2,1,0,0,0,0,13,"smiling"
1,0,2,1,0,0,0,0,0,0,0,"smiling oh"
10,5,1,1,0,0,0,2,0,0,1,"smoke"
0,5,0,1,0,0,0,0,0,0,2,"smoked"
2,1,1,3,0,0,0,0,0,0,5,"smoking"
3,4,2,1,0,0,0,0,0,1,1,"smooth"
0,2,2,1,0,0,0,0,0,0,2,"smoothing"
5,1,0,0,0,0,2,0,0,0,0,"smug"
1,1,0,0,0,0,1,0,0,0,0,"smugly"
2,1,2,0,0,0,1,0,0,0,4,"snack"
0,0,1,1,0,0,0,0,0,0,1,"snag"
1,2,1,1,0,0,0,0,0,0,1,"snap"
4,2,0,0,0,0,0,0,0,1,0,"snapping"
7,6,6,1,0,2,0,0,0,0,5,"snaps"
4,2,4,0,0,2,0,0,0,0,2,"snaps fingers"
2,5,2,2,0,0,0,0,0,0,1,"sneak"
10,4,2,1,0,0,0,0,0,1,8,"sneakers"
0,0,1,1,0,0,0,0,0,0,2,"sneezes"
0,1,5,3,0,0,0,0,0,0,0,"sniff"
6,1,10,3,0,0,0,0,0,0,1,"sniffing"
1,1,0,1,0,0,0,0,0,0,4,"sniffs"
4,1,0,1,0,0,1,0,0,0,2,"snow"
2,2,3,0,0,0,0,0,0,0,1,"snubbed"
1,1,1,0,0,0,0,0,0,0,1,"snuck"
3,0,1,1,0,0,0,0,0,0,0,"soak"
3,1,2,1,0,0,0,0,0,0,1,"soap"
1,1,1,2,0,0,2,0,0,0,3,"sobbing"
3,1,0,2,0,0,0,0,0,0,1,"social"
6,7,3,1,0,0,0,0,0,0,5,"society"
2,0,1,1,0,0,0,0,0,0,1,"sock"
4,4,4,1,0,0,0,0,0,0,1,"socks"
16,38,0,3,0,0,2,4,0,0,13,"soda"
14,1,2,3,2,2,0,0,0,0,0,"sofa"
2,2,5,1,0,0,0,1,1,0,2,"soft"
5,1,0,0,0,0,0,0,0,0,1,"softball"
9,5,11,7,3,2,0,0,0,4,10,"sold"
1,0,0,0,1,1,0,0,0,0,0,"sold cadillac"
3,2,4,0,0,0,1,0,0,0,1,"solid"
0,0,1,5,0,0,1,0,0,0,2,"solution"
0,7,2,1,0,0,0,0,0,0,1,"solve"
1,0,3,2,0,0,0,0,0,0,0,"solved"
0,0,1,4,0,0,0,0,0,0,1,"sombrero"
29,21,15,16,5,0,1,0,1,1,25,"somebody"
7,5,0,1,0,0,0,0,0,0,1,"somebody else"
1,0,0,1,0,0,0,0,1,0,0,"somebody good"
2,2,3,3,1,0,1,0,0,0,4,"somebodys"
0,0,1,1,1,0,0,0,0,0,1,"somebodys going"
3,2,0,1,0,0,0,0,0,0,2,"someday"
9,1,2,3,0,0,2,0,0,0,2,"somehow"
67,29,14,30,2,0,2,2,3,0,49,"someone"
1,2,0,1,0,0,0,0,0,0,0,"someone doesnt"
1,0,0,0,1,0,0,0,0,0,1,"someone dont"
3,3,2,1,0,0,0,0,0,0,5,"someone else"
1,0,0,2,0,0,0,0,0,0,1,"someone elses"
0,1,0,2,0,0,0,0,0,0,1,"someone im"
1,0,0,2,0,0,0,0,0,0,2,"someone know"
4,3,0,0,0,0,0,0,0,0,3,"someone like"
0,1,0,1,0,0,0,1,0,0,1,"someone well"
2,1,1,0,0,0,0,0,0,0,0,"someone yeah"
7,7,3,2,0,0,0,0,0,0,6,"someones"
1,1,0,2,0,0,0,0,0,0,3,"someplace"
1,0,0,2,0,0,0,0,0,0,1,"someplace else"
3,2,3,2,0,0,0,0,0,0,1,"somethin"
207,188,64,99,6,13,12,3,4,5,148,"something"
1,1,0,0,0,0,0,0,0,0,1,"something back"
1,0,1,0,0,0,0,0,0,0,2,"something better"
2,3,1,0,0,0,1,0,1,0,0,"something can"
2,1,2,0,0,0,0,0,0,0,1,"something come"
5,1,0,1,1,0,0,0,0,0,2,"something dont"
3,3,1,1,0,0,0,0,0,0,3,"something eat"
10,8,3,0,0,0,1,0,0,0,5,"something else"
2,0,0,1,0,0,0,0,0,0,4,"something george"
1,1,1,1,0,2,0,0,0,0,1,"something get"
2,1,0,0,0,0,0,0,0,0,1,"something go"
0,1,0,1,0,0,0,0,0,0,2,"something happen"
0,1,0,1,0,0,1,0,0,0,1,"something happened"
2,2,0,1,0,0,0,0,1,0,0,"something happens"
6,5,1,0,0,0,0,0,0,0,1,"something hey"
1,1,1,0,0,0,0,0,0,0,0,"something hi"
1,0,0,1,0,0,0,0,0,0,1,"something huh"
0,0,1,0,0,1,0,0,0,0,1,"something ill"
5,3,0,1,0,0,0,0,0,0,4,"something im"
1,3,1,1,0,0,0,0,0,0,1,"something isnt"
1,2,0,1,1,2,0,0,0,0,2,"something jerry"
0,3,0,0,0,2,0,0,0,0,1,"something just"
2,0,1,2,0,0,0,0,0,0,0,"something know"
0,1,1,1,0,0,0,0,0,0,0,"something kramer"
6,8,2,2,0,0,1,0,0,0,7,"something like"
2,1,0,2,0,0,0,0,0,0,1,"something mind"
1,1,0,0,1,0,0,0,0,0,0,"something need"
1,0,0,1,0,0,0,0,0,0,1,"something now"
2,1,1,4,1,0,0,0,0,0,1,"something oh"
1,1,1,1,0,0,0,0,0,0,1,"something people"
1,1,0,1,0,0,0,0,0,0,1,"something right"
1,0,0,2,0,0,0,0,0,0,3,"something said"
2,2,0,2,0,0,0,0,0,0,1,"something say"
1,1,0,0,0,0,0,0,0,0,1,"something take"
0,0,1,2,0,0,0,1,0,0,0,"something talk"
3,2,2,1,0,0,0,0,0,0,1,"something tell"
1,2,0,1,0,0,0,0,0,0,0,"something terrible"
4,2,0,0,0,0,0,0,0,0,1,"something thats"
0,2,1,0,0,0,0,0,0,0,5,"something think"
0,2,0,2,0,0,0,0,0,0,1,"something uh"
7,5,2,3,0,0,2,0,0,0,5,"something well"
2,1,1,0,0,0,1,0,0,0,0,"something wouldnt"
6,5,0,2,0,1,0,0,1,0,6,"something wrong"
1,2,3,2,0,0,0,0,0,0,1,"something yeah"
1,1,1,1,0,0,0,0,0,0,2,"something youre"
2,10,3,2,0,0,2,0,0,0,2,"somethings"
0,2,1,1,0,0,0,0,0,0,0,"somethings going"
0,2,1,0,0,0,0,0,0,0,1,"somethings wrong"
0,2,0,1,0,0,1,0,0,0,2,"sometime"
30,14,2,9,0,1,4,0,0,0,10,"sometimes"
2,0,1,1,0,0,0,0,0,0,1,"sometimes people"
0,1,0,2,0,0,0,0,0,0,1,"sometimes think"
2,3,0,3,0,0,0,0,0,0,2,"somewhat"
12,3,6,3,1,0,0,0,0,0,8,"somewhere"
0,1,0,0,1,0,0,0,0,0,1,"somewhere oh"
11,14,3,2,12,2,0,1,0,8,23,"son"
1,4,0,0,0,0,0,0,0,2,3,"son bitch"
0,1,1,0,0,0,0,0,0,0,1,"son sam"
12,2,1,9,0,0,0,0,0,0,12,"song"
3,3,0,2,1,0,0,0,2,0,5,"sons"
2,0,0,2,0,0,0,0,0,0,4,"soo"
15,11,4,8,0,1,0,0,0,2,18,"soon"
1,0,1,0,0,0,0,0,0,0,1,"soon can"
2,1,0,1,0,0,0,0,0,0,2,"soon get"
1,1,0,0,0,0,0,0,0,0,2,"soon im"
0,1,1,1,1,0,0,0,0,0,0,"sooner"
1,1,0,0,0,0,0,0,0,0,1,"soothing"
3,0,0,1,0,0,0,0,0,0,1,"sophie"
3,0,0,1,0,0,0,0,0,0,1,"sophisticated"
129,68,43,86,2,0,5,2,3,0,161,"sorry"
0,3,0,0,0,0,1,0,1,0,3,"sorry bother"
2,2,3,4,1,0,0,0,0,0,10,"sorry cant"
8,0,1,5,0,0,0,0,0,0,2,"sorry didnt"
3,0,0,1,0,0,0,0,0,0,1,"sorry didnt know"
4,2,1,1,0,0,0,0,0,0,6,"sorry dont"
1,1,0,0,0,0,0,0,0,0,1,"sorry dont know"
1,1,0,1,0,0,0,0,0,0,0,"sorry go"
2,2,1,1,0,0,0,0,0,0,3,"sorry got"
1,1,0,0,0,0,0,0,0,0,1,"sorry ill"
13,7,2,8,0,0,0,0,0,0,18,"sorry im"
4,3,0,2,0,0,0,0,0,0,7,"sorry im late"
1,2,1,3,0,0,0,0,0,0,4,"sorry im sorry"
0,2,1,2,0,0,0,0,0,0,2,"sorry jerry"
4,1,0,1,0,0,0,0,0,0,2,"sorry just"
2,1,0,1,0,0,0,0,0,0,1,"sorry know"
3,0,0,2,0,0,0,0,0,0,4,"sorry kramer"
1,2,0,0,0,0,1,0,0,0,1,"sorry missed"
0,1,1,3,0,0,0,0,0,0,3,"sorry mr"
3,1,1,1,0,0,0,0,0,0,2,"sorry oh"
2,0,1,0,0,0,0,0,0,0,1,"sorry right"
1,1,0,1,0,0,0,0,0,0,6,"sorry sir"
1,2,0,1,0,0,0,0,0,0,0,"sorry sorry"
1,0,0,1,0,0,0,0,0,0,2,"sorry theres"
4,2,0,0,0,0,0,0,0,0,3,"sorry uh"
3,0,2,1,0,0,0,0,0,0,0,"sorry well"
15,13,3,5,0,0,0,0,0,0,4,"sort"
3,0,2,2,0,0,1,0,0,0,2,"soul"
32,9,7,11,4,0,1,0,0,0,8,"sound"
3,0,1,3,2,0,0,0,0,0,1,"sound like"
35,7,15,15,0,0,2,1,1,0,18,"sounds"
1,0,1,0,0,0,0,0,0,0,1,"sounds familiar"
1,0,2,0,0,0,0,0,0,0,1,"sounds good"
3,0,1,0,0,0,0,1,0,0,2,"sounds great"
14,3,4,5,0,0,1,0,0,0,6,"sounds like"
3,1,0,0,0,0,0,0,0,0,4,"sounds little"
1,0,1,1,0,0,0,0,1,0,0,"sounds pretty"
25,9,12,33,0,0,12,0,0,0,22,"soup"
2,0,0,12,0,0,4,0,0,0,3,"soup nazi"
1,0,0,1,0,0,0,0,0,0,1,"soups"
2,1,0,0,0,0,0,0,0,0,3,"sour"
3,0,5,2,1,0,1,0,0,0,2,"south"
3,0,5,1,0,0,1,0,0,0,1,"south america"
9,7,3,6,0,0,0,0,0,1,6,"space"
1,5,0,1,0,0,0,0,0,0,0,"spaces"
0,1,1,1,0,0,0,0,0,0,2,"spaceship"
